trade_id,direction,signal_time,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,commission,spread_cost,slippage_cost,gross_profit,net_profit,profit_pips,exit_reason,holding_bars,confidence,prediction_class,session,atr_at_entry
5cde9257,BUY,2024-12-24 14:45:00+00:00,2024-12-24 15:00:00+00:00,2024-12-24 19:45:00+00:00,1.03923,1.03835,1.03835,1.04099,10.0,70.0,10.0,2.312,-880.0,-892.312,-8.8,sl,19,0.7423822283744812,2,overlap,0.0005871021166158898
9ef3ee53,BUY,2024-12-30 11:00:00+00:00,2024-12-30 11:15:00+00:00,2024-12-30 11:45:00+00:00,1.04158,1.04304,1.04178,1.04304,10.0,70.0,10.0,4.3038,1460.0,1445.6962,14.6,tp,2,0.6142467856407166,2,london,0.0004864543563998928
2a55c0b0,BUY,2024-12-30 11:45:00+00:00,2024-12-30 12:00:00+00:00,2024-12-30 14:00:00+00:00,1.04351,1.0454,1.04371,1.0454,10.0,70.0,10.0,2.719,1890.0,1877.281,18.9,tp,8,0.7085974216461182,2,london,0.0006293805470155354
b41d71b5,SELL,2024-12-30 14:00:00+00:00,2024-12-30 14:15:00+00:00,2024-12-30 15:30:00+00:00,1.04558,1.04332,1.04538,1.04332,10.0,70.0,10.0,4.9866,2260.0,2245.0134,22.6,tp,5,0.8032234907150269,0,overlap,0.0007531108348394544
c119b854,SELL,2024-12-30 14:45:00+00:00,2024-12-30 15:00:00+00:00,2024-12-30 15:45:00+00:00,1.04478,1.04245,1.04458,1.04245,10.0,70.0,10.0,6.5213,2330.0,2313.4787,23.3,tp,3,0.7084029912948608,0,overlap,0.0007779316706058126
977b375f,BUY,2024-12-30 16:00:00+00:00,2024-12-30 16:15:00+00:00,2024-12-30 16:30:00+00:00,1.04033,1.03866,1.03866,1.04367,9.16,64.12,10.0,5.5344,-1529.72,-1545.2544,-16.7,sl,1,0.6069300174713135,2,newyork,0.0011147830773157192
3ed2e11a,BUY,2025-01-02 03:15:00+00:00,2025-01-02 03:30:00+00:00,2025-01-02 05:00:00+00:00,1.03524,1.03717,1.03428,1.03717,10.0,70.0,10.0,6.4165,1930.0,1913.5835,19.3,tp,6,0.6690267324447632,2,asian,0.0006427717866811453
8e8301f0,SELL,2025-01-02 12:00:00+00:00,2025-01-02 12:15:00+00:00,2025-01-02 12:45:00+00:00,1.03526,1.03322,1.03506,1.03322,10.0,70.0,10.0,0.044,2040.0,2029.956,20.4,tp,2,0.6253778338432312,0,london,0.0006799975737879959
394830b8,BUY,2025-01-02 12:45:00+00:00,2025-01-02 13:00:00+00:00,2025-01-02 16:45:00+00:00,1.03174,1.03036,1.03036,1.0345,10.0,70.0,10.0,3.8639,-1380.0,-1393.8639,-13.8,sl,15,0.7839406132698059,2,overlap,0.0009191817309082195
6d23ea68,SELL,2025-01-06 01:45:00+00:00,2025-01-06 02:00:00+00:00,2025-01-06 03:45:00+00:00,1.03035,1.03117,1.03117,1.02872,10.0,70.0,10.0,5.8302,-820.0,-835.8302,-8.2,sl,7,0.6083312630653381,0,asian,0.0005441840795361501
a3a2a3a6,BUY,2025-01-13 06:30:00+00:00,2025-01-13 06:45:00+00:00,2025-01-13 10:00:00+00:00,1.02116,1.02295,1.02026,1.02295,10.0,70.0,10.0,6.9235,1790.0,1773.0765,17.9,tp,13,0.6129701733589172,2,asian,0.0005979012190917638
1c1cef5d,BUY,2025-01-13 09:45:00+00:00,2025-01-13 10:00:00+00:00,2025-01-13 11:15:00+00:00,1.02161,1.02048,1.02048,1.02387,10.0,70.0,10.0,0.206,-1130.0,-1140.206,-11.3,sl,5,0.6144828796386719,2,london,0.0007528330072473873
e36caf20,SELL,2025-01-20 02:00:00+00:00,2025-01-20 02:15:00+00:00,2025-01-20 05:30:00+00:00,1.02882,1.02985,1.02985,1.02677,10.0,70.0,10.0,5.4775,-1030.0,-1045.4775,-10.3,sl,13,0.8203172087669373,0,asian,0.0006838039291243322
b0255f7b,SELL,2025-01-27 03:00:00+00:00,2025-01-27 03:15:00+00:00,2025-01-27 07:00:00+00:00,1.04755,1.04573,1.04735,1.04573,10.0,70.0,10.0,8.6193,1820.0,1801.3807,18.2,tp,15,0.7754334211349487,0,asian,0.0006059332719546734
484c6045,SELL,2025-01-27 06:30:00+00:00,2025-01-27 06:45:00+00:00,2025-01-27 09:30:00+00:00,1.04623,1.04704,1.04704,1.0446,10.0,70.0,10.0,4.4642,-810.0,-824.4642,-8.1,sl,11,0.6092057824134827,0,asian,0.0005425321462234027
f52f7341,SELL,2025-02-03 01:45:00+00:00,2025-02-03 02:00:00+00:00,2025-02-03 14:30:00+00:00,1.02445,1.02747,1.02747,1.01842,5.27,36.89,10.0,4.7157,-1591.54,-1606.2557,-30.2,sl,50,0.7837777137756348,0,asian,0.0020103109279816815
c012533f,SELL,2025-02-03 02:00:00+00:00,2025-02-03 02:15:00+00:00,2025-02-03 17:15:00+00:00,1.02553,1.02883,1.02883,1.01893,5.19,36.33,10.0,6.3514,-1712.7,-1729.0514,-33.0,sl,60,0.6391528844833374,0,asian,0.0022010030045544198
c5e436e0,BUY,2025-02-10 00:00:00+00:00,2025-02-10 00:15:00+00:00,2025-02-10 11:30:00+00:00,1.02971,1.0333,1.02791,1.0333,8.24,57.68,10.0,5.7414,2958.16,2942.4186,35.9,tp,45,0.7007803320884705,2,asian,0.0011971562441126017
5dc2fee0,BUY,2025-02-10 14:00:00+00:00,2025-02-10 14:15:00+00:00,2025-02-11 00:00:00+00:00,1.03113,1.03012,1.03012,1.03315,10.0,70.0,10.0,7.0239,-1010.0,-1027.0239,-10.1,sl,39,0.8243061900138855,2,overlap,0.0006745074933454685
f59dbfa0,BUY,2025-02-10 16:30:00+00:00,2025-02-10 16:45:00+00:00,2025-02-11 01:30:00+00:00,1.03084,1.02983,1.02983,1.03287,10.0,70.0,10.0,5.2172,-1010.0,-1025.2172,-10.1,sl,35,0.8035014867782593,2,newyork,0.0006761417113617409
5990b818,SELL,2025-02-17 09:00:00+00:00,2025-02-17 09:15:00+00:00,2025-02-17 10:00:00+00:00,1.04905,1.04761,1.04977,1.04761,10.0,70.0,10.0,5.4575,1440.0,1424.5425,14.4,tp,3,0.7710051536560059,0,london,0.00048164196108007077
e426412d,SELL,2025-02-17 09:30:00+00:00,2025-02-17 09:45:00+00:00,2025-02-17 14:30:00+00:00,1.04849,1.04691,1.04928,1.04691,10.0,70.0,10.0,2.6527,1580.0,1567.3473,15.8,tp,19,0.6125420331954956,0,london,0.0005250382215435186
c4c60071,SELL,2025-02-17 12:45:00+00:00,2025-02-17 13:00:00+00:00,2025-02-17 14:30:00+00:00,1.04875,1.04701,1.04855,1.04701,10.0,70.0,10.0,4.4887,1740.0,1725.5113,17.4,tp,6,0.7798081636428833,0,overlap,0.000579961385916016
2e1f9697,SELL,2025-02-17 14:45:00+00:00,2025-02-17 15:00:00+00:00,2025-02-17 17:00:00+00:00,1.04707,1.04796,1.04796,1.0453,10.0,70.0,10.0,4.3875,-890.0,-904.3875,-8.9,sl,8,0.7874683141708374,0,overlap,0.0005914546591578984
30ba7deb,SELL,2025-02-17 14:00:00+00:00,2025-02-17 14:15:00+00:00,2025-02-18 03:15:00+00:00,1.04822,1.04643,1.04912,1.04643,10.0,70.0,10.0,8.7594,1790.0,1771.2406,17.9,tp,52,0.625935435295105,0,overlap,0.0005981755051111903
5b911290,BUY,2025-02-24 00:45:00+00:00,2025-02-24 01:00:00+00:00,2025-02-24 02:15:00+00:00,1.04757,1.04984,1.04644,1.04984,10.0,70.0,10.0,4.4943,2270.0,2255.5057,22.7,tp,5,0.6038902401924133,2,asian,0.0007566418898024166
90540777,BUY,2025-02-24 01:45:00+00:00,2025-02-24 02:00:00+00:00,2025-02-24 02:15:00+00:00,1.04755,1.04977,1.04644,1.04977,10.0,70.0,10.0,3.5255,2220.0,2206.4745,22.2,tp,1,0.7713445425033569,2,asian,0.0007410875420305899
6b665808,BUY,2025-02-24 02:00:00+00:00,2025-02-24 02:15:00+00:00,2025-02-24 02:45:00+00:00,1.04824,1.05072,1.047,1.05072,10.0,70.0,10.0,7.3616,2480.0,2462.6384,24.8,tp,2,0.6620602011680603,2,asian,0.0008260098604569754
43e6bd33,SELL,2025-02-24 09:45:00+00:00,2025-02-24 10:00:00+00:00,2025-02-24 12:00:00+00:00,1.049,1.04672,1.05014,1.04672,10.0,70.0,10.0,2.436,2280.0,2267.564,22.8,tp,8,0.7078233361244202,0,london,0.0007589632486090474
985d3a92,BUY,2025-02-24 14:30:00+00:00,2025-02-24 14:45:00+00:00,2025-02-24 20:15:00+00:00,1.04622,1.04845,1.04642,1.04845,10.0,70.0,10.0,7.7315,2230.0,2212.2685,22.3,tp,22,0.6296414136886597,2,overlap,0.0007447720856656441
75c2f498,BUY,2025-02-24 16:45:00+00:00,2025-02-24 17:00:00+00:00,2025-02-24 20:15:00+00:00,1.0462,1.0484,1.0464,1.0484,10.0,70.0,10.0,2.1891,2200.0,2187.8109,22.0,tp,13,0.6240653395652771,2,newyork,0.0007345940894864473
68534f28,BUY,2025-02-24 19:30:00+00:00,2025-02-24 19:45:00+00:00,2025-02-24 22:30:00+00:00,1.04785,1.04675,1.04675,1.05004,10.0,70.0,10.0,1.8267,-1100.0,-1111.8267,-11.0,sl,11,0.731978714466095,2,newyork,0.0007311927620327101
f538b1ad,BUY,2025-03-03 10:30:00+00:00,2025-03-03 10:45:00+00:00,2025-03-03 11:00:00+00:00,1.0396,1.04162,1.03859,1.04162,10.0,70.0,10.0,5.6178,2020.0,2004.3822,20.2,tp,1,0.6100426316261292,2,london,0.0006725686293340462
3e819f71,BUY,2025-03-03 11:15:00+00:00,2025-03-03 11:30:00+00:00,2025-03-03 12:00:00+00:00,1.04135,1.04364,1.04155,1.04364,10.0,70.0,10.0,5.3905,2290.0,2274.6095,22.9,tp,2,0.8164528608322144,2,london,0.0007629421569412771
7217e105,BUY,2025-03-03 12:30:00+00:00,2025-03-03 12:45:00+00:00,2025-03-03 14:00:00+00:00,1.04367,1.04624,1.04387,1.04624,10.0,70.0,10.0,5.8927,2570.0,2554.1073,25.7,tp,5,0.6976549625396729,2,london,0.000856234850577873
e2225977,BUY,2025-03-03 15:00:00+00:00,2025-03-03 15:15:00+00:00,2025-03-03 17:00:00+00:00,1.04664,1.04936,1.04528,1.04936,10.0,70.0,10.0,3.7625,2720.0,2706.2375,27.2,tp,7,0.7946943044662476,2,overlap,0.0009071516468054272
b94b93fa,BUY,2025-03-03 15:15:00+00:00,2025-03-03 15:30:00+00:00,2025-03-03 17:00:00+00:00,1.04698,1.04971,1.04561,1.04971,10.0,70.0,10.0,6.329,2730.0,2713.671,27.3,tp,6,0.7588090896606445,2,overlap,0.0009102122434621828
2dad066b,BUY,2025-03-03 14:45:00+00:00,2025-03-03 15:00:00+00:00,2025-03-03 17:15:00+00:00,1.04721,1.04989,1.04741,1.04989,10.0,70.0,10.0,8.1876,2680.0,2661.8124,26.8,tp,9,0.6186752915382385,2,overlap,0.0008938556196366163
1e7e0fbb,SELL,2025-03-03 22:00:00+00:00,2025-03-03 22:15:00+00:00,2025-03-03 23:30:00+00:00,1.04766,1.04911,1.04911,1.04475,10.0,70.0,10.0,2.2705,-1450.0,-1462.2705,-14.5,sl,5,0.7465885877609253,0,offhours,0.0009693469743760987
3e127a01,BUY,2025-03-10 00:30:00+00:00,2025-03-10 00:45:00+00:00,2025-03-10 05:15:00+00:00,1.08481,1.08324,1.08324,1.08795,10.0,70.0,10.0,8.7775,-1570.0,-1588.7775,-15.7,sl,18,0.617467999458313,2,asian,0.0010456257346146529
0ff2a62d,BUY,2025-03-17 09:45:00+00:00,2025-03-17 10:00:00+00:00,2025-03-17 11:45:00+00:00,1.08782,1.0899,1.08802,1.0899,10.0,70.0,10.0,6.8974,2080.0,2063.1026,20.8,tp,7,0.6164161562919617,2,london,0.0006922520636341582
54c68fea,BUY,2025-03-17 11:00:00+00:00,2025-03-17 11:15:00+00:00,2025-03-17 12:00:00+00:00,1.08801,1.09028,1.08688,1.09028,10.0,70.0,10.0,6.6096,2270.0,2253.3904,22.7,tp,3,0.8294612765312195,2,london,0.0007562556439707438
3f34c4c1,BUY,2025-03-17 14:30:00+00:00,2025-03-17 14:45:00+00:00,2025-03-17 16:45:00+00:00,1.08902,1.09168,1.08769,1.09168,10.0,70.0,10.0,5.5636,2660.0,2644.4364,26.6,tp,8,0.7377604246139526,2,overlap,0.0008879356376146271
9c45eb5f,SELL,2025-03-17 17:15:00+00:00,2025-03-17 17:30:00+00:00,2025-03-18 10:00:00+00:00,1.09263,1.09384,1.09384,1.0902,10.0,70.0,10.0,2.6432,-1210.0,-1222.6432,-12.1,sl,66,0.6570348143577576,0,newyork,0.0008089442339921333
f59c06d9,BUY,2025-03-24 09:45:00+00:00,2025-03-24 10:00:00+00:00,2025-03-24 11:15:00+00:00,1.08398,1.08302,1.08302,1.0859,10.0,70.0,10.0,4.0179,-960.0,-974.0179,-9.6,sl,5,0.8298389315605164,2,london,0.0006405129344604013
1943f8cb,BUY,2025-03-24 10:00:00+00:00,2025-03-24 10:15:00+00:00,2025-03-24 11:15:00+00:00,1.08417,1.08308,1.08308,1.08635,10.0,70.0,10.0,6.5053,-1090.0,-1106.5053,-10.9,sl,4,0.8434287905693054,2,london,0.0007261905819989328
a81a636f,BUY,2025-03-31 05:15:00+00:00,2025-03-31 05:30:00+00:00,2025-03-31 07:00:00+00:00,1.08425,1.08318,1.08318,1.08639,10.0,70.0,10.0,0.9205,-1070.0,-1080.9205,-10.7,sl,6,0.7772415280342102,2,asian,0.0007141796068340248
98d04363,BUY,2025-03-31 04:45:00+00:00,2025-03-31 05:00:00+00:00,2025-03-31 10:30:00+00:00,1.08336,1.08231,1.08231,1.08546,10.0,70.0,10.0,4.9424,-1050.0,-1064.9424,-10.5,sl,22,0.7057396769523621,2,asian,0.0006987526801151886
f88f0d76,BUY,2025-03-31 05:00:00+00:00,2025-03-31 05:15:00+00:00,2025-03-31 10:30:00+00:00,1.0834,1.0823,1.0823,1.08561,10.0,70.0,10.0,5.3712,-1100.0,-1115.3712,-11.0,sl,21,0.6528789401054382,2,asian,0.0007352703458212577
b8a3248f,BUY,2025-04-07 00:00:00+00:00,2025-04-07 00:15:00+00:00,2025-04-07 01:15:00+00:00,1.08862,1.09593,1.08882,1.09593,4.76,33.32,10.0,5.5433,3479.56,3464.0167,73.1,tp,4,0.7159460186958313,2,asian,0.0024377391579025734
b5e71f79,BUY,2025-04-07 00:15:00+00:00,2025-04-07 00:30:00+00:00,2025-04-07 01:15:00+00:00,1.08893,1.09622,1.08913,1.09622,4.98,34.86,10.0,2.9242,3630.42,3617.4958,72.9,tp,3,0.6677647233009338,2,asian,0.0024300435037666714
66c47de6,BUY,2025-04-07 01:15:00+00:00,2025-04-07 01:30:00+00:00,2025-04-07 05:15:00+00:00,1.0984,1.09453,1.09453,1.10614,4.75,33.25,10.0,1.75,-1838.25,-1850.0,-38.7,sl,15,0.6509401202201843,2,asian,0.002580783332754071
853e725f,BUY,2025-04-07 03:15:00+00:00,2025-04-07 03:30:00+00:00,2025-04-07 05:30:00+00:00,1.09567,1.09233,1.09233,1.10235,5.5,38.5,10.0,4.5359,-1837.0,-1851.5359,-33.4,sl,8,0.6274752616882324,2,asian,0.00222575009628088
b02f460f,BUY,2025-04-07 03:30:00+00:00,2025-04-07 03:45:00+00:00,2025-04-07 05:45:00+00:00,1.09532,1.09204,1.09204,1.10187,5.66,39.62,10.0,0.0,-1856.48,-1866.48,-32.8,sl,8,0.7651156783103943,2,asian,0.002183910803689395
2d761f75,BUY,2025-04-14 06:30:00+00:00,2025-04-14 06:45:00+00:00,2025-04-14 09:30:00+00:00,1.13634,1.14135,1.13383,1.14135,7.09,49.63,10.0,7.0957,3552.09,3534.9943,50.1,tp,11,0.7086126804351807,2,asian,0.0016709419881880318
abcf9334,BUY,2025-04-14 08:30:00+00:00,2025-04-14 08:45:00+00:00,2025-04-14 09:45:00+00:00,1.13704,1.14185,1.13464,1.14185,7.74,54.18,10.0,7.556,3722.94,3705.384,48.1,tp,4,0.7285556793212891,2,london,0.0016030833945782095
bc102055,SELL,2025-04-14 11:00:00+00:00,2025-04-14 11:15:00+00:00,2025-04-14 15:45:00+00:00,1.13989,1.13483,1.13969,1.13483,7.36,51.52,10.0,4.8397,3724.16,3709.3203,50.6,tp,18,0.6585257649421692,0,london,0.0016859676154664304
fabe55e5,SELL,2025-04-14 15:30:00+00:00,2025-04-14 15:45:00+00:00,2025-04-14 16:00:00+00:00,1.13648,1.13113,1.13915,1.13113,7.69,53.83,10.0,2.0187,4114.15,4102.1313,53.5,tp,1,0.8427286148071289,0,overlap,0.0017818430397226611
655b7081,BUY,2025-04-14 16:15:00+00:00,2025-04-14 16:30:00+00:00,2025-04-14 18:00:00+00:00,1.13082,1.13696,1.12775,1.13696,6.52,45.64,10.0,4.5466,4003.28,3988.7334,61.4,tp,6,0.8074296116828918,2,newyork,0.0020469822005359677
819fabc2,BUY,2025-04-14 16:00:00+00:00,2025-04-14 16:15:00+00:00,2025-04-14 18:45:00+00:00,1.13169,1.13777,1.12865,1.13777,6.68,46.76,10.0,2.1639,4061.44,4049.2761,60.8,tp,10,0.9103841185569763,2,newyork,0.0020252116005772002
75586fc4,BUY,2025-04-14 18:00:00+00:00,2025-04-14 18:15:00+00:00,2025-04-14 19:45:00+00:00,1.1365,1.13361,1.13361,1.14227,7.05,49.35,10.0,0.0,-2037.45,-2047.45,-28.9,sl,6,0.6810569763183594,2,newyork,0.0019237781179252656
1be1bd39,SELL,2025-04-21 04:00:00+00:00,2025-04-21 04:15:00+00:00,2025-04-21 05:15:00+00:00,1.14706,1.14893,1.14893,1.14331,10.0,70.0,10.0,5.5414,-1870.0,-1885.5414,-18.7,sl,4,0.6343787312507629,0,asian,0.0012497017195562342
839e70a8,BUY,2025-04-28 02:00:00+00:00,2025-04-28 02:15:00+00:00,2025-04-28 02:45:00+00:00,1.13508,1.13412,1.13412,1.137,10.0,70.0,10.0,6.9933,-960.0,-976.9933,-9.6,sl,2,0.6329854130744934,2,asian,0.0006391769457218646
9a699dcf,BUY,2025-05-05 02:00:00+00:00,2025-05-05 02:15:00+00:00,2025-05-05 04:00:00+00:00,1.13041,1.1331,1.13061,1.1331,10.0,70.0,10.0,4.0643,2690.0,2675.9357,26.9,tp,7,0.6000747084617615,2,asian,0.0008978847533444732
9e15fbfa,BUY,2025-05-05 05:00:00+00:00,2025-05-05 05:15:00+00:00,2025-05-05 09:30:00+00:00,1.13347,1.13211,1.13211,1.13619,10.0,70.0,10.0,3.5168,-1360.0,-1373.5168,-13.6,sl,17,0.7385601997375488,2,asian,0.0009056964647972095
d379bf09,BUY,2025-05-05 06:30:00+00:00,2025-05-05 06:45:00+00:00,2025-05-05 09:30:00+00:00,1.13311,1.13186,1.13186,1.13561,10.0,70.0,10.0,5.5459,-1250.0,-1265.5459,-12.5,sl,11,0.8178995847702026,2,asian,0.0008346071945935661
f5fe63dc,BUY,2025-05-12 03:15:00+00:00,2025-05-12 03:30:00+00:00,2025-05-12 08:30:00+00:00,1.1234,1.12194,1.12194,1.12632,10.0,70.0,10.0,8.2825,-1460.0,-1478.2825,-14.6,sl,20,0.6402135491371155,2,asian,0.0009730401953881313
8c13ce5e,BUY,2025-05-12 01:30:00+00:00,2025-05-12 01:45:00+00:00,2025-05-12 10:00:00+00:00,1.12259,1.12108,1.12108,1.12562,10.0,70.0,10.0,6.0519,-1510.0,-1526.0519,-15.1,sl,33,0.690972626209259,2,asian,0.001009783953279812
6b4d48e2,BUY,2025-05-12 04:15:00+00:00,2025-05-12 04:30:00+00:00,2025-05-12 10:00:00+00:00,1.12253,1.12105,1.12105,1.12549,10.0,70.0,10.0,5.0552,-1480.0,-1495.0552,-14.8,sl,22,0.8597378730773926,2,asian,0.0009877754326447507
18b9f6a7,SELL,2025-05-19 04:30:00+00:00,2025-05-19 04:45:00+00:00,2025-05-19 09:00:00+00:00,1.11802,1.11938,1.11938,1.11529,10.0,70.0,10.0,2.9307,-1360.0,-1372.9307,-13.6,sl,17,0.66133713722229,0,asian,0.0009087756612877686
d8877feb,BUY,2025-05-26 02:30:00+00:00,2025-05-26 02:45:00+00:00,2025-05-26 04:15:00+00:00,1.13744,1.13991,1.1362,1.13991,10.0,70.0,10.0,5.5458,2470.0,2454.4542,24.7,tp,6,0.6738407015800476,2,asian,0.0008248256872283025
d792f9b5,BUY,2025-05-26 01:45:00+00:00,2025-05-26 02:00:00+00:00,2025-05-26 04:45:00+00:00,1.13753,1.14016,1.13773,1.14016,10.0,70.0,10.0,3.6162,2630.0,2616.3838,26.3,tp,11,0.6952202916145325,2,asian,0.0008772515638390717
bea7b1dd,SELL,2025-05-26 08:45:00+00:00,2025-05-26 09:00:00+00:00,2025-05-26 10:30:00+00:00,1.14152,1.13924,1.14266,1.13924,10.0,70.0,10.0,1.8424,2280.0,2268.1576,22.8,tp,6,0.8634363412857056,0,london,0.0007595044431674272
8344880e,SELL,2025-05-26 05:15:00+00:00,2025-05-26 05:30:00+00:00,2025-05-26 11:15:00+00:00,1.14116,1.13842,1.14253,1.13842,10.0,70.0,10.0,4.0392,2740.0,2725.9608,27.4,tp,23,0.6775217652320862,0,asian,0.0009143847580122265
9aaf2530,SELL,2025-05-26 05:00:00+00:00,2025-05-26 05:15:00+00:00,2025-05-26 11:45:00+00:00,1.14108,1.13823,1.14251,1.13823,10.0,70.0,10.0,9.6686,2850.0,2830.3314,28.5,tp,26,0.6989324688911438,0,asian,0.0009508758932439365
d23582d6,SELL,2025-05-26 10:30:00+00:00,2025-05-26 10:45:00+00:00,2025-05-26 15:15:00+00:00,1.13941,1.13698,1.13921,1.13698,10.0,70.0,10.0,2.3897,2430.0,2417.6103,24.3,tp,18,0.7287166714668274,0,london,0.0008093107659495655
4337757a,SELL,2025-05-26 12:00:00+00:00,2025-05-26 12:15:00+00:00,2025-05-27 01:00:00+00:00,1.13808,1.13927,1.13927,1.13571,10.0,70.0,10.0,5.9894,-1190.0,-1205.9894,-11.9,sl,46,0.712482750415802,0,london,0.000791247271927822
88318261,SELL,2025-05-26 11:15:00+00:00,2025-05-26 11:30:00+00:00,2025-05-27 03:15:00+00:00,1.13881,1.14002,1.14002,1.13638,10.0,70.0,10.0,0.0,-1210.0,-1220.0,-12.1,sl,58,0.7226954102516174,0,london,0.0008099510760900964
34ca8215,BUY,2025-06-02 02:45:00+00:00,2025-06-02 03:00:00+00:00,2025-06-02 04:15:00+00:00,1.13536,1.13757,1.13556,1.13757,10.0,70.0,10.0,0.916,2210.0,2199.084,22.1,tp,5,0.8424269556999207,2,asian,0.0007382408214985023
7bd0a999,BUY,2025-06-02 03:45:00+00:00,2025-06-02 04:00:00+00:00,2025-06-02 06:00:00+00:00,1.13689,1.13578,1.13578,1.1391,10.0,70.0,10.0,0.0,-1110.0,-1120.0,-11.1,sl,8,0.6400759816169739,2,asian,0.0007373640176702204
0fa4f5b8,BUY,2025-06-02 03:30:00+00:00,2025-06-02 03:45:00+00:00,2025-06-02 06:30:00+00:00,1.13674,1.13563,1.13563,1.13897,10.0,70.0,10.0,1.2995,-1110.0,-1121.2995,-11.1,sl,11,0.6964058876037598,2,asian,0.0007417766344140824
e882b746,BUY,2025-06-09 03:45:00+00:00,2025-06-09 04:00:00+00:00,2025-06-09 04:45:00+00:00,1.13946,1.14124,1.13966,1.14124,10.0,70.0,10.0,1.646,1780.0,1768.354,17.8,tp,3,0.7207486033439636,2,asian,0.0005934107867353243
530fe411,SELL,2025-06-09 09:45:00+00:00,2025-06-09 10:00:00+00:00,2025-06-09 11:30:00+00:00,1.14252,1.14334,1.14334,1.14089,10.0,70.0,10.0,6.7052,-820.0,-836.7052,-8.2,sl,6,0.7226260304450989,0,london,0.0005439288104256593
d3be888c,SELL,2025-06-09 10:30:00+00:00,2025-06-09 10:45:00+00:00,2025-06-09 11:30:00+00:00,1.14254,1.14342,1.14342,1.14078,10.0,70.0,10.0,1.0659,-880.0,-891.0659,-8.8,sl,3,0.7078866362571716,0,london,0.0005882075789013004
c0c94b3b,BUY,2025-06-16 01:00:00+00:00,2025-06-16 01:15:00+00:00,2025-06-16 08:15:00+00:00,1.1527,1.15555,1.15128,1.15555,10.0,70.0,10.0,0.0,2850.0,2840.0,28.5,tp,28,0.7507567405700684,2,asian,0.0009489810084798232
aa5abbac,BUY,2025-06-16 09:15:00+00:00,2025-06-16 09:30:00+00:00,2025-06-16 09:45:00+00:00,1.15437,1.15706,1.15457,1.15706,10.0,70.0,10.0,5.5348,2690.0,2674.4652,26.9,tp,1,0.8999658823013306,2,london,0.0008978105733114169
ed737ced,BUY,2025-06-16 14:30:00+00:00,2025-06-16 14:45:00+00:00,2025-06-16 16:00:00+00:00,1.15725,1.15966,1.15605,1.15966,10.0,70.0,10.0,6.2966,2410.0,2393.7034,24.1,tp,5,0.8534638285636902,2,overlap,0.0008016810691270295
d0519c78,BUY,2025-06-16 14:45:00+00:00,2025-06-16 15:00:00+00:00,2025-06-16 16:00:00+00:00,1.1574,1.15977,1.15621,1.15977,10.0,70.0,10.0,7.2217,2370.0,2352.7783,23.7,tp,4,0.7220080494880676,2,overlap,0.0007901324213322397
ec80050f,BUY,2025-06-16 10:00:00+00:00,2025-06-16 10:15:00+00:00,2025-06-16 16:15:00+00:00,1.15694,1.15993,1.15545,1.15993,10.0,70.0,10.0,3.9765,2990.0,2976.0235,29.9,tp,24,0.694486677646637,2,london,0.0009953570807453294
0601d9bb,BUY,2025-06-16 16:30:00+00:00,2025-06-16 16:45:00+00:00,2025-06-16 18:15:00+00:00,1.15969,1.15826,1.15826,1.16256,10.0,70.0,10.0,4.9745,-1430.0,-1444.9745,-14.3,sl,6,0.6329443454742432,2,newyork,0.0009557257433755024
c6b11f09,BUY,2025-06-23 04:15:00+00:00,2025-06-23 04:30:00+00:00,2025-06-23 05:30:00+00:00,1.1474,1.15056,1.14582,1.15056,10.0,70.0,10.0,1.1067,3160.0,3148.8933,31.6,tp,4,0.7550768256187439,2,asian,0.0010523697970964859
4253f3f3,SELL,2025-06-23 09:15:00+00:00,2025-06-23 09:30:00+00:00,2025-06-23 11:45:00+00:00,1.15057,1.14803,1.15184,1.14803,10.0,70.0,10.0,4.6286,2540.0,2525.3714,25.4,tp,9,0.6504582166671753,0,london,0.0008477425569160455
f7f0c52b,SELL,2025-06-23 15:00:00+00:00,2025-06-23 15:15:00+00:00,2025-06-23 16:30:00+00:00,1.14691,1.14848,1.14848,1.14377,10.0,70.0,10.0,6.5008,-1570.0,-1586.5008,-15.7,sl,5,0.7696513533592224,0,overlap,0.0010482994833176038
92a2f150,SELL,2025-06-30 04:30:00+00:00,2025-06-30 04:45:00+00:00,2025-06-30 09:45:00+00:00,1.17302,1.17415,1.17415,1.17075,10.0,70.0,10.0,3.251,-1130.0,-1143.251,-11.3,sl,20,0.6761603951454163,0,asian,0.0007563614692221253
3b3ac821,BUY,2025-07-07 05:30:00+00:00,2025-07-07 05:45:00+00:00,2025-07-07 09:15:00+00:00,1.17708,1.17624,1.17624,1.17875,10.0,70.0,10.0,0.6876,-840.0,-850.6876,-8.4,sl,14,0.6443389058113098,2,asian,0.0005578756193078142
ee1402b3,BUY,2025-07-07 05:45:00+00:00,2025-07-07 06:00:00+00:00,2025-07-07 09:30:00+00:00,1.17688,1.17602,1.17602,1.1786,10.0,70.0,10.0,8.3078,-860.0,-878.3078,-8.6,sl,14,0.7154619693756104,2,asian,0.000573027360785823
